timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/02/05 03:52:01.228, NVIDIA Thor, 2 %, [N/A], [N/A], 49
2026/02/05 03:52:02.229, NVIDIA Thor, 71 %, [N/A], [N/A], 51
2026/02/05 03:52:03.231, NVIDIA Thor, 93 %, [N/A], [N/A], 51
2026/02/05 03:52:04.234, NVIDIA Thor, 25 %, [N/A], [N/A], 51
2026/02/05 03:52:05.236, NVIDIA Thor, 77 %, [N/A], [N/A], 51
2026/02/05 03:52:06.238, NVIDIA Thor, 11 %, [N/A], [N/A], 51
2026/02/05 03:52:07.241, NVIDIA Thor, 9 %, [N/A], [N/A], 50
2026/02/05 03:52:08.242, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:52:09.246, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:52:10.247, NVIDIA Thor, 54 %, [N/A], [N/A], 50
2026/02/05 03:52:11.250, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:52:12.255, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:52:13.257, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:52:14.267, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 03:52:15.270, NVIDIA Thor, 23 %, [N/A], [N/A], 50
2026/02/05 03:52:16.271, NVIDIA Thor, 24 %, [N/A], [N/A], 50
2026/02/05 03:52:17.273, NVIDIA Thor, 6 %, [N/A], [N/A], 50
2026/02/05 03:52:18.275, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:52:19.277, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:52:20.282, NVIDIA Thor, 25 %, [N/A], [N/A], 51
2026/02/05 03:52:21.283, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:52:22.286, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:52:23.287, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:52:24.288, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:52:25.290, NVIDIA Thor, 96 %, [N/A], [N/A], 51
2026/02/05 03:52:26.295, NVIDIA Thor, 33 %, [N/A], [N/A], 51
2026/02/05 03:52:27.297, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:52:28.298, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:52:29.299, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:52:30.300, NVIDIA Thor, 13 %, [N/A], [N/A], 50
2026/02/05 03:52:31.318, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:52:32.324, NVIDIA Thor, 3 %, [N/A], [N/A], 51
2026/02/05 03:52:33.325, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:52:34.326, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:52:35.331, NVIDIA Thor, 66 %, [N/A], [N/A], 51
2026/02/05 03:52:36.333, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:52:37.334, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:52:38.335, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:52:39.337, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:52:40.338, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:52:41.341, NVIDIA Thor, 10 %, [N/A], [N/A], 51
2026/02/05 03:52:42.343, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:52:43.345, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:52:44.351, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:52:45.352, NVIDIA Thor, 28 %, [N/A], [N/A], 50
2026/02/05 03:52:46.353, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:52:47.356, NVIDIA Thor, 6 %, [N/A], [N/A], 51
2026/02/05 03:52:48.358, NVIDIA Thor, 11 %, [N/A], [N/A], 50
2026/02/05 03:52:49.359, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:52:50.364, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:52:51.366, NVIDIA Thor, 12 %, [N/A], [N/A], 51
2026/02/05 03:52:52.369, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:52:53.370, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:52:54.372, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:52:55.375, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:52:56.377, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:52:57.379, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:52:58.391, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:52:59.393, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:53:00.396, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:53:01.397, NVIDIA Thor, 94 %, [N/A], [N/A], 51
2026/02/05 03:53:02.399, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:53:03.401, NVIDIA Thor, 5 %, [N/A], [N/A], 51
2026/02/05 03:53:04.403, NVIDIA Thor, 4 %, [N/A], [N/A], 50
2026/02/05 03:53:05.406, NVIDIA Thor, 95 %, [N/A], [N/A], 51
2026/02/05 03:53:06.413, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:53:07.418, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:53:08.420, NVIDIA Thor, 5 %, [N/A], [N/A], 50
2026/02/05 03:53:09.422, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:53:10.426, NVIDIA Thor, 18 %, [N/A], [N/A], 51
2026/02/05 03:53:11.428, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:53:12.430, NVIDIA Thor, 95 %, [N/A], [N/A], 51
2026/02/05 03:53:13.433, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:53:14.436, NVIDIA Thor, 6 %, [N/A], [N/A], 51
2026/02/05 03:53:15.438, NVIDIA Thor, 9 %, [N/A], [N/A], 50
2026/02/05 03:53:16.439, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:53:17.441, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:53:18.446, NVIDIA Thor, 11 %, [N/A], [N/A], 51
2026/02/05 03:53:19.448, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:53:20.450, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:53:21.452, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 03:53:22.454, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:53:23.455, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:53:24.457, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:53:25.459, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:53:26.462, NVIDIA Thor, 7 %, [N/A], [N/A], 51
2026/02/05 03:53:27.463, NVIDIA Thor, 10 %, [N/A], [N/A], 50
2026/02/05 03:53:28.465, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:53:29.467, NVIDIA Thor, 10 %, [N/A], [N/A], 50
2026/02/05 03:53:30.468, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:53:31.474, NVIDIA Thor, 90 %, [N/A], [N/A], 52
2026/02/05 03:53:32.476, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 03:53:33.478, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:53:34.479, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:53:35.485, NVIDIA Thor, 28 %, [N/A], [N/A], 51
2026/02/05 03:53:36.486, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:53:37.489, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:53:38.492, NVIDIA Thor, 6 %, [N/A], [N/A], 51
2026/02/05 03:53:39.494, NVIDIA Thor, 96 %, [N/A], [N/A], 52
2026/02/05 03:53:40.500, NVIDIA Thor, 6 %, [N/A], [N/A], 51
2026/02/05 03:53:41.502, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:53:42.504, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:53:43.506, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:53:44.509, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:53:45.511, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:53:46.516, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:53:47.521, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:53:48.524, NVIDIA Thor, 10 %, [N/A], [N/A], 51
2026/02/05 03:53:49.526, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:53:50.528, NVIDIA Thor, 11 %, [N/A], [N/A], 50
2026/02/05 03:53:51.530, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:53:52.532, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:53:53.534, NVIDIA Thor, 69 %, [N/A], [N/A], 51
2026/02/05 03:53:54.538, NVIDIA Thor, 88 %, [N/A], [N/A], 51
2026/02/05 03:53:55.542, NVIDIA Thor, 96 %, [N/A], [N/A], 51
2026/02/05 03:53:56.548, NVIDIA Thor, 96 %, [N/A], [N/A], 51
2026/02/05 03:53:57.553, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:53:58.560, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:53:59.571, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:54:00.573, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:54:01.575, NVIDIA Thor, 9 %, [N/A], [N/A], 50
2026/02/05 03:54:02.576, NVIDIA Thor, 5 %, [N/A], [N/A], 50
2026/02/05 03:54:03.578, NVIDIA Thor, 48 %, [N/A], [N/A], 50
2026/02/05 03:54:04.584, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:54:05.587, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:54:06.590, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:54:07.597, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:54:08.600, NVIDIA Thor, 91 %, [N/A], [N/A], 51
2026/02/05 03:54:09.603, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:54:10.606, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:54:11.607, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:54:12.609, NVIDIA Thor, 19 %, [N/A], [N/A], 51
2026/02/05 03:54:13.610, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:54:14.612, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:54:15.615, NVIDIA Thor, 11 %, [N/A], [N/A], 50
2026/02/05 03:54:16.616, NVIDIA Thor, 3 %, [N/A], [N/A], 51
2026/02/05 03:54:17.617, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:54:18.619, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:54:19.625, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:54:20.633, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:54:21.635, NVIDIA Thor, 16 %, [N/A], [N/A], 51
2026/02/05 03:54:22.637, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 03:54:23.638, NVIDIA Thor, 10 %, [N/A], [N/A], 50
2026/02/05 03:54:24.640, NVIDIA Thor, 90 %, [N/A], [N/A], 51
2026/02/05 03:54:25.642, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:54:26.645, NVIDIA Thor, 9 %, [N/A], [N/A], 50
2026/02/05 03:54:27.646, NVIDIA Thor, 86 %, [N/A], [N/A], 51
2026/02/05 03:54:28.648, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:54:29.650, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:54:30.653, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:54:31.657, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:54:32.659, NVIDIA Thor, 4 %, [N/A], [N/A], 50
2026/02/05 03:54:33.661, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:54:34.663, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:54:35.666, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:54:36.668, NVIDIA Thor, 86 %, [N/A], [N/A], 51
2026/02/05 03:54:37.672, NVIDIA Thor, 96 %, [N/A], [N/A], 52
2026/02/05 03:54:38.675, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 03:54:39.676, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:54:40.678, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:54:41.683, NVIDIA Thor, 44 %, [N/A], [N/A], 52
2026/02/05 03:54:42.685, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 03:54:43.686, NVIDIA Thor, 12 %, [N/A], [N/A], 51
2026/02/05 03:54:44.688, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:54:45.690, NVIDIA Thor, 5 %, [N/A], [N/A], 50
2026/02/05 03:54:46.692, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 03:54:47.693, NVIDIA Thor, 95 %, [N/A], [N/A], 51
2026/02/05 03:54:48.700, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:54:49.704, NVIDIA Thor, 62 %, [N/A], [N/A], 52
2026/02/05 03:54:50.706, NVIDIA Thor, 11 %, [N/A], [N/A], 51
2026/02/05 03:54:51.708, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:54:52.709, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:54:53.712, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:54:54.715, NVIDIA Thor, 11 %, [N/A], [N/A], 51
2026/02/05 03:54:55.718, NVIDIA Thor, 90 %, [N/A], [N/A], 51
2026/02/05 03:54:56.720, NVIDIA Thor, 96 %, [N/A], [N/A], 51
2026/02/05 03:54:57.725, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:54:58.732, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:54:59.739, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:00.744, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:55:01.745, NVIDIA Thor, 39 %, [N/A], [N/A], 52
2026/02/05 03:55:02.747, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:55:03.748, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:04.751, NVIDIA Thor, 5 %, [N/A], [N/A], 51
2026/02/05 03:55:05.752, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:55:06.754, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:07.757, NVIDIA Thor, 5 %, [N/A], [N/A], 51
2026/02/05 03:55:08.758, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:55:09.760, NVIDIA Thor, 85 %, [N/A], [N/A], 51
2026/02/05 03:55:10.763, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:11.765, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:55:12.767, NVIDIA Thor, 12 %, [N/A], [N/A], 51
2026/02/05 03:55:13.769, NVIDIA Thor, 8 %, [N/A], [N/A], 51
2026/02/05 03:55:14.770, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:55:15.772, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:55:16.774, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:17.776, NVIDIA Thor, 5 %, [N/A], [N/A], 50
2026/02/05 03:55:18.778, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:55:19.780, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:20.789, NVIDIA Thor, 7 %, [N/A], [N/A], 51
2026/02/05 03:55:21.791, NVIDIA Thor, 96 %, [N/A], [N/A], 51
2026/02/05 03:55:22.795, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:23.799, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 03:55:24.801, NVIDIA Thor, 83 %, [N/A], [N/A], 51
2026/02/05 03:55:25.803, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:26.805, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 03:55:27.807, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:55:28.809, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:55:29.815, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:55:30.816, NVIDIA Thor, 6 %, [N/A], [N/A], 51
2026/02/05 03:55:31.818, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:55:32.822, NVIDIA Thor, 12 %, [N/A], [N/A], 51
2026/02/05 03:55:33.825, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:55:34.834, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 03:55:35.836, NVIDIA Thor, 96 %, [N/A], [N/A], 52
2026/02/05 03:55:36.839, NVIDIA Thor, 10 %, [N/A], [N/A], 51
2026/02/05 03:55:37.840, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:55:38.842, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:55:39.850, NVIDIA Thor, 5 %, [N/A], [N/A], 51
2026/02/05 03:55:40.852, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:55:41.854, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:55:42.862, NVIDIA Thor, 67 %, [N/A], [N/A], 52
2026/02/05 03:55:43.863, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:55:44.865, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:55:45.867, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:46.871, NVIDIA Thor, 9 %, [N/A], [N/A], 51
2026/02/05 03:55:47.873, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 03:55:48.875, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:55:49.878, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 03:55:50.880, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:55:51.882, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:52.886, NVIDIA Thor, 65 %, [N/A], [N/A], 52
2026/02/05 03:55:53.889, NVIDIA Thor, 9 %, [N/A], [N/A], 51
2026/02/05 03:55:54.890, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:55:55.895, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:55:56.899, NVIDIA Thor, 95 %, [N/A], [N/A], 52
2026/02/05 03:55:57.901, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 03:55:58.903, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:55:59.906, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:56:00.919, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:56:01.920, NVIDIA Thor, 53 %, [N/A], [N/A], 51
2026/02/05 03:56:02.926, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:56:03.932, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:56:04.938, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:56:05.941, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 03:56:06.942, NVIDIA Thor, 96 %, [N/A], [N/A], 51
2026/02/05 03:56:07.947, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:56:08.951, NVIDIA Thor, 8 %, [N/A], [N/A], 51
2026/02/05 03:56:09.953, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:56:10.955, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 03:56:11.957, NVIDIA Thor, 98 %, [N/A], [N/A], 52
