timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/02/05 03:39:07.217, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 03:39:08.224, NVIDIA Thor, 41 %, [N/A], [N/A], 48
2026/02/05 03:39:09.226, NVIDIA Thor, 3 %, [N/A], [N/A], 47
2026/02/05 03:39:10.229, NVIDIA Thor, 6 %, [N/A], [N/A], 47
2026/02/05 03:39:11.230, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 03:39:12.235, NVIDIA Thor, 9 %, [N/A], [N/A], 46
2026/02/05 03:39:13.238, NVIDIA Thor, 56 %, [N/A], [N/A], 47
2026/02/05 03:39:14.244, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 03:39:15.247, NVIDIA Thor, 7 %, [N/A], [N/A], 47
2026/02/05 03:39:16.249, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 03:39:17.251, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 03:39:18.255, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 03:39:19.257, NVIDIA Thor, 12 %, [N/A], [N/A], 46
2026/02/05 03:39:20.260, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 03:39:21.261, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 03:39:22.268, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 03:39:23.270, NVIDIA Thor, 3 %, [N/A], [N/A], 47
2026/02/05 03:39:24.271, NVIDIA Thor, 21 %, [N/A], [N/A], 47
2026/02/05 03:39:25.277, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 03:39:26.284, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 03:39:27.286, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 03:39:28.292, NVIDIA Thor, 4 %, [N/A], [N/A], 48
2026/02/05 03:39:29.293, NVIDIA Thor, 82 %, [N/A], [N/A], 48
2026/02/05 03:39:30.296, NVIDIA Thor, 92 %, [N/A], [N/A], 48
2026/02/05 03:39:31.297, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 03:39:32.299, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:39:33.302, NVIDIA Thor, 16 %, [N/A], [N/A], 47
2026/02/05 03:39:34.312, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 03:39:35.313, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 03:39:36.315, NVIDIA Thor, 15 %, [N/A], [N/A], 48
2026/02/05 03:39:37.318, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 03:39:38.320, NVIDIA Thor, 85 %, [N/A], [N/A], 47
2026/02/05 03:39:39.324, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 03:39:40.329, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:39:41.332, NVIDIA Thor, 6 %, [N/A], [N/A], 47
2026/02/05 03:39:42.333, NVIDIA Thor, 95 %, [N/A], [N/A], 48
2026/02/05 03:39:43.337, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 03:39:44.340, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 03:39:45.341, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:39:46.344, NVIDIA Thor, 14 %, [N/A], [N/A], 48
2026/02/05 03:39:47.346, NVIDIA Thor, 7 %, [N/A], [N/A], 47
2026/02/05 03:39:48.347, NVIDIA Thor, 38 %, [N/A], [N/A], 47
2026/02/05 03:39:49.349, NVIDIA Thor, 96 %, [N/A], [N/A], 48
2026/02/05 03:39:50.352, NVIDIA Thor, 36 %, [N/A], [N/A], 48
2026/02/05 03:39:51.353, NVIDIA Thor, 9 %, [N/A], [N/A], 47
2026/02/05 03:39:52.355, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:39:53.362, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 03:39:54.364, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 03:39:55.367, NVIDIA Thor, 95 %, [N/A], [N/A], 48
2026/02/05 03:39:56.374, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:39:57.376, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 03:39:58.378, NVIDIA Thor, 96 %, [N/A], [N/A], 48
2026/02/05 03:39:59.385, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:40:00.388, NVIDIA Thor, 8 %, [N/A], [N/A], 48
2026/02/05 03:40:01.389, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 03:40:02.392, NVIDIA Thor, 14 %, [N/A], [N/A], 47
2026/02/05 03:40:03.394, NVIDIA Thor, 96 %, [N/A], [N/A], 48
2026/02/05 03:40:04.397, NVIDIA Thor, 8 %, [N/A], [N/A], 48
2026/02/05 03:40:05.398, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 03:40:06.400, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:40:07.406, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 03:40:08.407, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 03:40:09.409, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:40:10.411, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:40:11.414, NVIDIA Thor, 9 %, [N/A], [N/A], 48
2026/02/05 03:40:12.416, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 03:40:13.418, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:40:14.422, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 03:40:15.423, NVIDIA Thor, 4 %, [N/A], [N/A], 48
2026/02/05 03:40:16.426, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:40:17.431, NVIDIA Thor, 15 %, [N/A], [N/A], 47
2026/02/05 03:40:18.433, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 03:40:19.434, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:40:20.438, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:40:21.441, NVIDIA Thor, 8 %, [N/A], [N/A], 48
2026/02/05 03:40:22.442, NVIDIA Thor, 5 %, [N/A], [N/A], 47
2026/02/05 03:40:23.444, NVIDIA Thor, 85 %, [N/A], [N/A], 48
2026/02/05 03:40:24.446, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:40:25.449, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 03:40:26.451, NVIDIA Thor, 53 %, [N/A], [N/A], 48
2026/02/05 03:40:27.455, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:40:28.458, NVIDIA Thor, 9 %, [N/A], [N/A], 48
2026/02/05 03:40:29.459, NVIDIA Thor, 8 %, [N/A], [N/A], 48
2026/02/05 03:40:30.461, NVIDIA Thor, 80 %, [N/A], [N/A], 48
2026/02/05 03:40:31.463, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:40:32.465, NVIDIA Thor, 8 %, [N/A], [N/A], 47
2026/02/05 03:40:33.467, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 03:40:34.469, NVIDIA Thor, 96 %, [N/A], [N/A], 49
2026/02/05 03:40:35.476, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:40:36.478, NVIDIA Thor, 6 %, [N/A], [N/A], 48
2026/02/05 03:40:37.479, NVIDIA Thor, 10 %, [N/A], [N/A], 47
2026/02/05 03:40:38.482, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:40:39.488, NVIDIA Thor, 8 %, [N/A], [N/A], 48
2026/02/05 03:40:40.490, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 03:40:41.491, NVIDIA Thor, 95 %, [N/A], [N/A], 48
2026/02/05 03:40:42.496, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:40:43.499, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 03:40:44.500, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 03:40:45.502, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:40:46.506, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 03:40:47.514, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:40:48.517, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 03:40:49.519, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 03:40:50.520, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:40:51.526, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:40:52.530, NVIDIA Thor, 17 %, [N/A], [N/A], 49
2026/02/05 03:40:53.532, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 03:40:54.533, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:40:55.539, NVIDIA Thor, 20 %, [N/A], [N/A], 49
2026/02/05 03:40:56.540, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 03:40:57.542, NVIDIA Thor, 3 %, [N/A], [N/A], 48
2026/02/05 03:40:58.543, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 03:40:59.545, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 03:41:00.547, NVIDIA Thor, 36 %, [N/A], [N/A], 48
2026/02/05 03:41:01.554, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 03:41:02.555, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 03:41:03.557, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 03:41:04.560, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 03:41:05.564, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 03:41:06.567, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 03:41:07.572, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 03:41:08.574, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 03:41:09.577, NVIDIA Thor, 19 %, [N/A], [N/A], 46
2026/02/05 03:41:10.579, NVIDIA Thor, 42 %, [N/A], [N/A], 46
2026/02/05 03:41:11.581, NVIDIA Thor, 96 %, [N/A], [N/A], 47
2026/02/05 03:41:12.585, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 03:41:13.587, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 03:41:14.591, NVIDIA Thor, 65 %, [N/A], [N/A], 47
2026/02/05 03:41:15.599, NVIDIA Thor, 6 %, [N/A], [N/A], 47
2026/02/05 03:41:16.601, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:41:17.603, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:41:18.607, NVIDIA Thor, 92 %, [N/A], [N/A], 48
2026/02/05 03:41:19.611, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 03:41:20.613, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:41:21.615, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:41:22.618, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 03:41:23.619, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:41:24.621, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:41:25.625, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 03:41:26.629, NVIDIA Thor, 22 %, [N/A], [N/A], 47
2026/02/05 03:41:27.630, NVIDIA Thor, 90 %, [N/A], [N/A], 49
2026/02/05 03:41:28.632, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 03:41:29.634, NVIDIA Thor, 4 %, [N/A], [N/A], 48
2026/02/05 03:41:30.635, NVIDIA Thor, 4 %, [N/A], [N/A], 49
2026/02/05 03:41:31.638, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 03:41:32.641, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:41:33.645, NVIDIA Thor, 96 %, [N/A], [N/A], 49
2026/02/05 03:41:34.651, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 03:41:35.653, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 03:41:36.655, NVIDIA Thor, 8 %, [N/A], [N/A], 49
2026/02/05 03:41:37.657, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:41:38.659, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:41:39.662, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:41:40.666, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 03:41:41.667, NVIDIA Thor, 6 %, [N/A], [N/A], 49
2026/02/05 03:41:42.669, NVIDIA Thor, 6 %, [N/A], [N/A], 48
2026/02/05 03:41:43.671, NVIDIA Thor, 10 %, [N/A], [N/A], 49
2026/02/05 03:41:44.672, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:41:45.675, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:41:46.681, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:41:47.686, NVIDIA Thor, 40 %, [N/A], [N/A], 49
2026/02/05 03:41:48.693, NVIDIA Thor, 2 %, [N/A], [N/A], 48
2026/02/05 03:41:49.695, NVIDIA Thor, 6 %, [N/A], [N/A], 49
2026/02/05 03:41:50.696, NVIDIA Thor, 13 %, [N/A], [N/A], 49
2026/02/05 03:41:51.698, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:41:52.700, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:41:53.705, NVIDIA Thor, 96 %, [N/A], [N/A], 50
2026/02/05 03:41:54.710, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 03:41:55.712, NVIDIA Thor, 2 %, [N/A], [N/A], 49
2026/02/05 03:41:56.713, NVIDIA Thor, 26 %, [N/A], [N/A], 50
2026/02/05 03:41:57.715, NVIDIA Thor, 0 %, [N/A], [N/A], 48
2026/02/05 03:41:58.717, NVIDIA Thor, 40 %, [N/A], [N/A], 48
2026/02/05 03:41:59.718, NVIDIA Thor, 92 %, [N/A], [N/A], 49
2026/02/05 03:42:00.724, NVIDIA Thor, 2 %, [N/A], [N/A], 49
2026/02/05 03:42:01.725, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:42:02.728, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:42:03.730, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:42:04.732, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:42:05.736, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:42:06.739, NVIDIA Thor, 86 %, [N/A], [N/A], 49
2026/02/05 03:42:07.742, NVIDIA Thor, 31 %, [N/A], [N/A], 49
2026/02/05 03:42:08.747, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 03:42:09.749, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 03:42:10.751, NVIDIA Thor, 6 %, [N/A], [N/A], 49
2026/02/05 03:42:11.752, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:42:12.755, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:42:13.758, NVIDIA Thor, 13 %, [N/A], [N/A], 49
2026/02/05 03:42:14.774, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:42:15.779, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:42:16.781, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 03:42:17.783, NVIDIA Thor, 8 %, [N/A], [N/A], 49
2026/02/05 03:42:18.784, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:42:19.787, NVIDIA Thor, 6 %, [N/A], [N/A], 49
2026/02/05 03:42:20.789, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:42:21.791, NVIDIA Thor, 83 %, [N/A], [N/A], 49
2026/02/05 03:42:22.794, NVIDIA Thor, 5 %, [N/A], [N/A], 49
2026/02/05 03:42:23.796, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:42:24.798, NVIDIA Thor, 92 %, [N/A], [N/A], 50
2026/02/05 03:42:25.802, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 03:42:26.804, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 03:42:27.810, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 03:42:28.811, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:42:29.814, NVIDIA Thor, 37 %, [N/A], [N/A], 49
2026/02/05 03:42:30.819, NVIDIA Thor, 20 %, [N/A], [N/A], 48
2026/02/05 03:42:31.821, NVIDIA Thor, 58 %, [N/A], [N/A], 49
2026/02/05 03:42:32.823, NVIDIA Thor, 2 %, [N/A], [N/A], 49
2026/02/05 03:42:33.825, NVIDIA Thor, 6 %, [N/A], [N/A], 50
2026/02/05 03:42:34.826, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:42:35.828, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:42:36.834, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:42:37.837, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 03:42:38.838, NVIDIA Thor, 6 %, [N/A], [N/A], 49
2026/02/05 03:42:39.840, NVIDIA Thor, 5 %, [N/A], [N/A], 49
2026/02/05 03:42:40.841, NVIDIA Thor, 92 %, [N/A], [N/A], 51
2026/02/05 03:42:41.843, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:42:42.846, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:42:43.848, NVIDIA Thor, 96 %, [N/A], [N/A], 50
2026/02/05 03:42:44.854, NVIDIA Thor, 79 %, [N/A], [N/A], 50
2026/02/05 03:42:45.856, NVIDIA Thor, 3 %, [N/A], [N/A], 49
2026/02/05 03:42:46.857, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 03:42:47.862, NVIDIA Thor, 4 %, [N/A], [N/A], 49
2026/02/05 03:42:48.863, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 03:42:49.867, NVIDIA Thor, 76 %, [N/A], [N/A], 49
2026/02/05 03:42:50.870, NVIDIA Thor, 7 %, [N/A], [N/A], 49
2026/02/05 03:42:51.871, NVIDIA Thor, 49 %, [N/A], [N/A], 50
2026/02/05 03:42:52.874, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:42:53.877, NVIDIA Thor, 95 %, [N/A], [N/A], 50
2026/02/05 03:42:54.882, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 03:42:55.884, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:42:56.886, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:42:57.890, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:42:58.893, NVIDIA Thor, 90 %, [N/A], [N/A], 50
2026/02/05 03:42:59.895, NVIDIA Thor, 2 %, [N/A], [N/A], 49
2026/02/05 03:43:00.897, NVIDIA Thor, 7 %, [N/A], [N/A], 50
2026/02/05 03:43:01.898, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:02.902, NVIDIA Thor, 16 %, [N/A], [N/A], 49
2026/02/05 03:43:03.904, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:04.906, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:05.909, NVIDIA Thor, 38 %, [N/A], [N/A], 50
2026/02/05 03:43:06.915, NVIDIA Thor, 3 %, [N/A], [N/A], 49
2026/02/05 03:43:07.916, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:43:08.918, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:09.921, NVIDIA Thor, 82 %, [N/A], [N/A], 50
2026/02/05 03:43:10.923, NVIDIA Thor, 7 %, [N/A], [N/A], 50
2026/02/05 03:43:11.925, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:12.928, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:13.932, NVIDIA Thor, 96 %, [N/A], [N/A], 51
2026/02/05 03:43:14.935, NVIDIA Thor, 78 %, [N/A], [N/A], 50
2026/02/05 03:43:15.938, NVIDIA Thor, 7 %, [N/A], [N/A], 50
2026/02/05 03:43:16.943, NVIDIA Thor, 5 %, [N/A], [N/A], 50
2026/02/05 03:43:17.944, NVIDIA Thor, 8 %, [N/A], [N/A], 50
2026/02/05 03:43:18.946, NVIDIA Thor, 5 %, [N/A], [N/A], 49
2026/02/05 03:43:19.947, NVIDIA Thor, 62 %, [N/A], [N/A], 51
2026/02/05 03:43:20.949, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:21.952, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:22.954, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:23.960, NVIDIA Thor, 96 %, [N/A], [N/A], 51
2026/02/05 03:43:24.963, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:43:25.964, NVIDIA Thor, 4 %, [N/A], [N/A], 50
2026/02/05 03:43:26.966, NVIDIA Thor, 75 %, [N/A], [N/A], 51
2026/02/05 03:43:27.967, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:28.971, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:29.975, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:30.981, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:31.984, NVIDIA Thor, 50 %, [N/A], [N/A], 50
2026/02/05 03:43:32.989, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:43:33.990, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 03:43:34.992, NVIDIA Thor, 31 %, [N/A], [N/A], 49
2026/02/05 03:43:35.994, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:36.998, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 03:43:37.999, NVIDIA Thor, 4 %, [N/A], [N/A], 50
2026/02/05 03:43:39.001, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:40.002, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:41.004, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:42.010, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:43.014, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:44.019, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:45.023, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:46.029, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:47.033, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:48.036, NVIDIA Thor, 86 %, [N/A], [N/A], 50
2026/02/05 03:43:49.038, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:43:50.039, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 03:43:51.041, NVIDIA Thor, 88 %, [N/A], [N/A], 51
2026/02/05 03:43:52.043, NVIDIA Thor, 95 %, [N/A], [N/A], 51
2026/02/05 03:43:53.048, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:43:54.049, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:43:55.051, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:43:56.053, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:43:57.056, NVIDIA Thor, 95 %, [N/A], [N/A], 51
2026/02/05 03:43:58.062, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:43:59.063, NVIDIA Thor, 5 %, [N/A], [N/A], 50
2026/02/05 03:44:00.065, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:44:01.066, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:44:02.068, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:44:03.070, NVIDIA Thor, 95 %, [N/A], [N/A], 51
2026/02/05 03:44:04.076, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:44:05.077, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:44:06.089, NVIDIA Thor, 1 %, [N/A], [N/A], 49
2026/02/05 03:44:07.090, NVIDIA Thor, 7 %, [N/A], [N/A], 51
2026/02/05 03:44:08.092, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:44:09.094, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:44:10.099, NVIDIA Thor, 89 %, [N/A], [N/A], 51
2026/02/05 03:44:11.101, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:44:12.103, NVIDIA Thor, 4 %, [N/A], [N/A], 50
2026/02/05 03:44:13.105, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:44:14.107, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:44:15.109, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:44:16.115, NVIDIA Thor, 86 %, [N/A], [N/A], 51
2026/02/05 03:44:17.119, NVIDIA Thor, 2 %, [N/A], [N/A], 50
2026/02/05 03:44:18.120, NVIDIA Thor, 9 %, [N/A], [N/A], 51
2026/02/05 03:44:19.121, NVIDIA Thor, 10 %, [N/A], [N/A], 51
2026/02/05 03:44:20.123, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:44:21.135, NVIDIA Thor, 5 %, [N/A], [N/A], 50
2026/02/05 03:44:22.146, NVIDIA Thor, 0 %, [N/A], [N/A], 49
2026/02/05 03:44:23.148, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:44:24.150, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:44:25.153, NVIDIA Thor, 3 %, [N/A], [N/A], 50
2026/02/05 03:44:26.159, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 03:44:27.163, NVIDIA Thor, 96 %, [N/A], [N/A], 51
2026/02/05 03:44:28.165, NVIDIA Thor, 0 %, [N/A], [N/A], 50
2026/02/05 03:44:29.167, NVIDIA Thor, 12 %, [N/A], [N/A], 51
2026/02/05 03:44:30.169, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 03:44:31.176, NVIDIA Thor, 0 %, [N/A], [N/A], 50
