timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/02/05 10:44:45.895, NVIDIA Thor, 93 %, [N/A], [N/A], 46
2026/02/05 10:44:46.901, NVIDIA Thor, 93 %, [N/A], [N/A], 46
2026/02/05 10:44:47.903, NVIDIA Thor, 5 %, [N/A], [N/A], 46
2026/02/05 10:44:48.905, NVIDIA Thor, 9 %, [N/A], [N/A], 45
2026/02/05 10:44:49.906, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 10:44:50.909, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 10:44:51.912, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 10:44:52.915, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 10:44:53.921, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 10:44:54.925, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 10:44:55.926, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 10:44:56.928, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 10:44:57.930, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 10:44:58.933, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 10:44:59.935, NVIDIA Thor, 32 %, [N/A], [N/A], 46
2026/02/05 10:45:00.938, NVIDIA Thor, 26 %, [N/A], [N/A], 45
2026/02/05 10:45:01.939, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 10:45:02.946, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 10:45:03.948, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 10:45:04.951, NVIDIA Thor, 94 %, [N/A], [N/A], 47
2026/02/05 10:45:05.956, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 10:45:06.959, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 10:45:07.965, NVIDIA Thor, 86 %, [N/A], [N/A], 47
2026/02/05 10:45:08.967, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 10:45:09.970, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 10:45:10.976, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 10:45:11.978, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 10:45:12.981, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 10:45:13.983, NVIDIA Thor, 85 %, [N/A], [N/A], 48
2026/02/05 10:45:14.985, NVIDIA Thor, 88 %, [N/A], [N/A], 48
2026/02/05 10:45:15.988, NVIDIA Thor, 13 %, [N/A], [N/A], 47
2026/02/05 10:45:17.003, NVIDIA Thor, 4 %, [N/A], [N/A], 46
2026/02/05 10:45:18.006, NVIDIA Thor, 94 %, [N/A], [N/A], 48
2026/02/05 10:45:19.010, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 10:45:20.014, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 10:45:21.017, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 10:45:22.019, NVIDIA Thor, 93 %, [N/A], [N/A], 48
2026/02/05 10:45:23.021, NVIDIA Thor, 96 %, [N/A], [N/A], 48
2026/02/05 10:45:24.025, NVIDIA Thor, 94 %, [N/A], [N/A], 48
2026/02/05 10:45:25.027, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 10:45:26.030, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 10:45:27.033, NVIDIA Thor, 96 %, [N/A], [N/A], 49
2026/02/05 10:45:28.038, NVIDIA Thor, 96 %, [N/A], [N/A], 49
2026/02/05 10:45:29.041, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 10:45:30.043, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 10:45:31.046, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 10:45:32.049, NVIDIA Thor, 6 %, [N/A], [N/A], 47
2026/02/05 10:45:33.054, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 10:45:34.061, NVIDIA Thor, 96 %, [N/A], [N/A], 49
2026/02/05 10:45:35.063, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 10:45:36.065, NVIDIA Thor, 94 %, [N/A], [N/A], 49
2026/02/05 10:45:37.071, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 10:45:38.074, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 10:45:39.076, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 10:45:40.082, NVIDIA Thor, 96 %, [N/A], [N/A], 49
2026/02/05 10:45:41.088, NVIDIA Thor, 96 %, [N/A], [N/A], 49
2026/02/05 10:45:42.091, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 10:45:43.093, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 10:45:44.095, NVIDIA Thor, 81 %, [N/A], [N/A], 49
2026/02/05 10:45:45.099, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:45:46.103, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:45:47.106, NVIDIA Thor, 13 %, [N/A], [N/A], 48
2026/02/05 10:45:48.109, NVIDIA Thor, 10 %, [N/A], [N/A], 47
2026/02/05 10:45:49.110, NVIDIA Thor, 35 %, [N/A], [N/A], 47
2026/02/05 10:45:50.114, NVIDIA Thor, 98 %, [N/A], [N/A], 49
2026/02/05 10:45:51.116, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 10:45:52.119, NVIDIA Thor, 25 %, [N/A], [N/A], 49
2026/02/05 10:45:53.122, NVIDIA Thor, 92 %, [N/A], [N/A], 49
2026/02/05 10:45:54.125, NVIDIA Thor, 8 %, [N/A], [N/A], 48
2026/02/05 10:45:55.127, NVIDIA Thor, 53 %, [N/A], [N/A], 49
2026/02/05 10:45:56.129, NVIDIA Thor, 97 %, [N/A], [N/A], 49
2026/02/05 10:45:57.131, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:45:58.134, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:45:59.136, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:46:00.138, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 10:46:01.140, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:46:02.144, NVIDIA Thor, 94 %, [N/A], [N/A], 50
2026/02/05 10:46:03.146, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 10:46:04.149, NVIDIA Thor, 1 %, [N/A], [N/A], 48
2026/02/05 10:46:05.150, NVIDIA Thor, 31 %, [N/A], [N/A], 48
2026/02/05 10:46:06.152, NVIDIA Thor, 88 %, [N/A], [N/A], 50
2026/02/05 10:46:07.154, NVIDIA Thor, 96 %, [N/A], [N/A], 50
2026/02/05 10:46:08.160, NVIDIA Thor, 96 %, [N/A], [N/A], 50
2026/02/05 10:46:09.163, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 10:46:10.166, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:46:11.171, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:46:12.174, NVIDIA Thor, 88 %, [N/A], [N/A], 50
2026/02/05 10:46:13.177, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:46:14.179, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:15.183, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:46:16.185, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:46:17.189, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 10:46:18.191, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:19.197, NVIDIA Thor, 98 %, [N/A], [N/A], 50
2026/02/05 10:46:20.199, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:46:21.201, NVIDIA Thor, 23 %, [N/A], [N/A], 48
2026/02/05 10:46:22.203, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:46:23.205, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:24.207, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:25.209, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:26.211, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:27.214, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 10:46:28.217, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:29.220, NVIDIA Thor, 95 %, [N/A], [N/A], 51
2026/02/05 10:46:30.223, NVIDIA Thor, 70 %, [N/A], [N/A], 50
2026/02/05 10:46:31.226, NVIDIA Thor, 23 %, [N/A], [N/A], 50
2026/02/05 10:46:32.229, NVIDIA Thor, 26 %, [N/A], [N/A], 50
2026/02/05 10:46:33.230, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:34.233, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:35.235, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:36.238, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 10:46:37.240, NVIDIA Thor, 31 %, [N/A], [N/A], 49
2026/02/05 10:46:38.241, NVIDIA Thor, 36 %, [N/A], [N/A], 49
2026/02/05 10:46:39.245, NVIDIA Thor, 97 %, [N/A], [N/A], 50
2026/02/05 10:46:40.250, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:41.254, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:42.257, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:43.264, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 10:46:44.267, NVIDIA Thor, 96 %, [N/A], [N/A], 51
2026/02/05 10:46:45.273, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:46.278, NVIDIA Thor, 95 %, [N/A], [N/A], 51
2026/02/05 10:46:47.280, NVIDIA Thor, 93 %, [N/A], [N/A], 51
2026/02/05 10:46:48.282, NVIDIA Thor, 94 %, [N/A], [N/A], 51
2026/02/05 10:46:49.288, NVIDIA Thor, 92 %, [N/A], [N/A], 51
2026/02/05 10:46:50.291, NVIDIA Thor, 90 %, [N/A], [N/A], 51
2026/02/05 10:46:51.293, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:52.295, NVIDIA Thor, 97 %, [N/A], [N/A], 51
2026/02/05 10:46:53.299, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 10:46:54.302, NVIDIA Thor, 12 %, [N/A], [N/A], 50
2026/02/05 10:46:55.334, NVIDIA Thor, 12 %, [N/A], [N/A], 49
2026/02/05 10:46:56.336, NVIDIA Thor, 22 %, [N/A], [N/A], 51
2026/02/05 10:46:57.337, NVIDIA Thor, 43 %, [N/A], [N/A], 51
2026/02/05 10:46:58.338, NVIDIA Thor, 41 %, [N/A], [N/A], 51
2026/02/05 10:46:59.340, NVIDIA Thor, 98 %, [N/A], [N/A], 51
2026/02/05 10:47:00.342, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 10:47:01.346, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 10:47:02.349, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:03.355, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:04.358, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:05.364, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:06.369, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 10:47:07.373, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 10:47:08.375, NVIDIA Thor, 91 %, [N/A], [N/A], 51
2026/02/05 10:47:09.377, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:10.380, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 10:47:11.382, NVIDIA Thor, 95 %, [N/A], [N/A], 51
2026/02/05 10:47:12.384, NVIDIA Thor, 92 %, [N/A], [N/A], 52
2026/02/05 10:47:13.386, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 10:47:14.389, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:15.394, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 10:47:16.398, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:17.401, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:18.405, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:19.410, NVIDIA Thor, 96 %, [N/A], [N/A], 52
2026/02/05 10:47:20.414, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:21.416, NVIDIA Thor, 93 %, [N/A], [N/A], 52
2026/02/05 10:47:22.418, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 10:47:23.420, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:24.423, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:25.427, NVIDIA Thor, 68 %, [N/A], [N/A], 52
2026/02/05 10:47:26.433, NVIDIA Thor, 14 %, [N/A], [N/A], 51
2026/02/05 10:47:27.441, NVIDIA Thor, 12 %, [N/A], [N/A], 50
2026/02/05 10:47:28.449, NVIDIA Thor, 5 %, [N/A], [N/A], 50
2026/02/05 10:47:29.451, NVIDIA Thor, 96 %, [N/A], [N/A], 52
2026/02/05 10:47:30.455, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:31.458, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:32.461, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 10:47:33.463, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:34.465, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:35.470, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:36.474, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:37.480, NVIDIA Thor, 96 %, [N/A], [N/A], 52
2026/02/05 10:47:38.482, NVIDIA Thor, 6 %, [N/A], [N/A], 52
2026/02/05 10:47:39.484, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:40.485, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:41.488, NVIDIA Thor, 96 %, [N/A], [N/A], 53
2026/02/05 10:47:42.491, NVIDIA Thor, 25 %, [N/A], [N/A], 52
2026/02/05 10:47:43.493, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:44.495, NVIDIA Thor, 96 %, [N/A], [N/A], 52
2026/02/05 10:47:45.498, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:46.500, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:47:47.502, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 10:47:48.504, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:49.506, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:50.509, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:47:51.512, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:52.514, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:53.516, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:54.518, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:55.522, NVIDIA Thor, 47 %, [N/A], [N/A], 52
2026/02/05 10:47:56.524, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:47:57.529, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:47:58.532, NVIDIA Thor, 96 %, [N/A], [N/A], 53
2026/02/05 10:47:59.537, NVIDIA Thor, 33 %, [N/A], [N/A], 52
2026/02/05 10:48:00.538, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 10:48:01.540, NVIDIA Thor, 68 %, [N/A], [N/A], 52
2026/02/05 10:48:02.544, NVIDIA Thor, 88 %, [N/A], [N/A], 53
2026/02/05 10:48:03.546, NVIDIA Thor, 91 %, [N/A], [N/A], 53
2026/02/05 10:48:04.548, NVIDIA Thor, 95 %, [N/A], [N/A], 53
2026/02/05 10:48:05.553, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:48:06.556, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:48:07.558, NVIDIA Thor, 95 %, [N/A], [N/A], 53
2026/02/05 10:48:08.561, NVIDIA Thor, 76 %, [N/A], [N/A], 53
2026/02/05 10:48:09.563, NVIDIA Thor, 53 %, [N/A], [N/A], 53
2026/02/05 10:48:10.570, NVIDIA Thor, 23 %, [N/A], [N/A], 53
2026/02/05 10:48:11.576, NVIDIA Thor, 44 %, [N/A], [N/A], 53
2026/02/05 10:48:12.580, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:13.585, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:14.591, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:15.593, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:16.598, NVIDIA Thor, 34 %, [N/A], [N/A], 51
2026/02/05 10:48:17.601, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 10:48:18.607, NVIDIA Thor, 96 %, [N/A], [N/A], 53
2026/02/05 10:48:19.611, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:48:20.617, NVIDIA Thor, 96 %, [N/A], [N/A], 53
2026/02/05 10:48:21.619, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:48:22.621, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:48:23.623, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:24.626, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:25.628, NVIDIA Thor, 8 %, [N/A], [N/A], 53
2026/02/05 10:48:26.629, NVIDIA Thor, 98 %, [N/A], [N/A], 54
2026/02/05 10:48:27.631, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:28.633, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:29.638, NVIDIA Thor, 94 %, [N/A], [N/A], 54
2026/02/05 10:48:30.642, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:31.644, NVIDIA Thor, 17 %, [N/A], [N/A], 53
2026/02/05 10:48:32.646, NVIDIA Thor, 48 %, [N/A], [N/A], 52
2026/02/05 10:48:33.648, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:34.652, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:35.654, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:36.656, NVIDIA Thor, 12 %, [N/A], [N/A], 53
2026/02/05 10:48:37.658, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:48:38.660, NVIDIA Thor, 96 %, [N/A], [N/A], 55
2026/02/05 10:48:39.663, NVIDIA Thor, 17 %, [N/A], [N/A], 54
2026/02/05 10:48:40.665, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:41.667, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:42.670, NVIDIA Thor, 90 %, [N/A], [N/A], 54
2026/02/05 10:48:43.673, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:44.676, NVIDIA Thor, 58 %, [N/A], [N/A], 54
2026/02/05 10:48:45.677, NVIDIA Thor, 64 %, [N/A], [N/A], 54
2026/02/05 10:48:46.679, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 10:48:47.683, NVIDIA Thor, 98 %, [N/A], [N/A], 54
2026/02/05 10:48:48.685, NVIDIA Thor, 96 %, [N/A], [N/A], 55
2026/02/05 10:48:49.689, NVIDIA Thor, 6 %, [N/A], [N/A], 53
2026/02/05 10:48:50.690, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:48:51.694, NVIDIA Thor, 93 %, [N/A], [N/A], 54
2026/02/05 10:48:52.696, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:53.698, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:54.701, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:55.704, NVIDIA Thor, 91 %, [N/A], [N/A], 55
2026/02/05 10:48:56.706, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:57.709, NVIDIA Thor, 96 %, [N/A], [N/A], 55
2026/02/05 10:48:58.713, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:48:59.716, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:00.719, NVIDIA Thor, 41 %, [N/A], [N/A], 54
2026/02/05 10:49:01.735, NVIDIA Thor, 13 %, [N/A], [N/A], 53
2026/02/05 10:49:02.746, NVIDIA Thor, 42 %, [N/A], [N/A], 52
2026/02/05 10:49:03.748, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:49:04.751, NVIDIA Thor, 96 %, [N/A], [N/A], 55
2026/02/05 10:49:05.753, NVIDIA Thor, 96 %, [N/A], [N/A], 55
2026/02/05 10:49:06.758, NVIDIA Thor, 88 %, [N/A], [N/A], 54
2026/02/05 10:49:07.760, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:49:08.762, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:09.765, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:49:10.766, NVIDIA Thor, 94 %, [N/A], [N/A], 55
2026/02/05 10:49:11.770, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:12.773, NVIDIA Thor, 75 %, [N/A], [N/A], 54
2026/02/05 10:49:13.776, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:14.778, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:49:15.791, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:16.794, NVIDIA Thor, 97 %, [N/A], [N/A], 55
2026/02/05 10:49:17.796, NVIDIA Thor, 2 %, [N/A], [N/A], 53
2026/02/05 10:49:18.797, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:19.800, NVIDIA Thor, 96 %, [N/A], [N/A], 55
2026/02/05 10:49:20.802, NVIDIA Thor, 20 %, [N/A], [N/A], 55
2026/02/05 10:49:21.805, NVIDIA Thor, 3 %, [N/A], [N/A], 54
2026/02/05 10:49:22.806, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:23.809, NVIDIA Thor, 91 %, [N/A], [N/A], 55
2026/02/05 10:49:24.811, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:25.813, NVIDIA Thor, 15 %, [N/A], [N/A], 54
2026/02/05 10:49:26.817, NVIDIA Thor, 98 %, [N/A], [N/A], 55
2026/02/05 10:49:27.819, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:28.821, NVIDIA Thor, 18 %, [N/A], [N/A], 55
2026/02/05 10:49:29.822, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:30.824, NVIDIA Thor, 96 %, [N/A], [N/A], 56
2026/02/05 10:49:31.828, NVIDIA Thor, 12 %, [N/A], [N/A], 54
2026/02/05 10:49:32.830, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:33.832, NVIDIA Thor, 97 %, [N/A], [N/A], 56
2026/02/05 10:49:34.833, NVIDIA Thor, 94 %, [N/A], [N/A], 56
2026/02/05 10:49:35.836, NVIDIA Thor, 49 %, [N/A], [N/A], 55
2026/02/05 10:49:36.837, NVIDIA Thor, 98 %, [N/A], [N/A], 56
2026/02/05 10:49:37.839, NVIDIA Thor, 97 %, [N/A], [N/A], 56
