timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/02/05 11:13:05.895, NVIDIA Thor, 0 %, [N/A], [N/A], 42
2026/02/05 11:13:06.898, NVIDIA Thor, 98 %, [N/A], [N/A], 44
2026/02/05 11:13:07.900, NVIDIA Thor, 9 %, [N/A], [N/A], 42
2026/02/05 11:13:08.902, NVIDIA Thor, 78 %, [N/A], [N/A], 43
2026/02/05 11:13:09.906, NVIDIA Thor, 2 %, [N/A], [N/A], 42
2026/02/05 11:13:10.907, NVIDIA Thor, 3 %, [N/A], [N/A], 42
2026/02/05 11:13:11.910, NVIDIA Thor, 0 %, [N/A], [N/A], 42
2026/02/05 11:13:12.911, NVIDIA Thor, 76 %, [N/A], [N/A], 43
2026/02/05 11:13:13.916, NVIDIA Thor, 98 %, [N/A], [N/A], 44
2026/02/05 11:13:14.924, NVIDIA Thor, 98 %, [N/A], [N/A], 44
2026/02/05 11:13:15.927, NVIDIA Thor, 1 %, [N/A], [N/A], 43
2026/02/05 11:13:16.929, NVIDIA Thor, 2 %, [N/A], [N/A], 42
2026/02/05 11:13:17.930, NVIDIA Thor, 0 %, [N/A], [N/A], 42
2026/02/05 11:13:18.932, NVIDIA Thor, 11 %, [N/A], [N/A], 43
2026/02/05 11:13:19.933, NVIDIA Thor, 98 %, [N/A], [N/A], 44
2026/02/05 11:13:20.937, NVIDIA Thor, 8 %, [N/A], [N/A], 43
2026/02/05 11:13:21.938, NVIDIA Thor, 6 %, [N/A], [N/A], 43
2026/02/05 11:13:22.940, NVIDIA Thor, 97 %, [N/A], [N/A], 44
2026/02/05 11:13:23.945, NVIDIA Thor, 4 %, [N/A], [N/A], 43
2026/02/05 11:13:24.947, NVIDIA Thor, 4 %, [N/A], [N/A], 43
2026/02/05 11:13:25.949, NVIDIA Thor, 4 %, [N/A], [N/A], 43
2026/02/05 11:13:26.951, NVIDIA Thor, 97 %, [N/A], [N/A], 44
2026/02/05 11:13:27.954, NVIDIA Thor, 34 %, [N/A], [N/A], 44
2026/02/05 11:13:28.956, NVIDIA Thor, 7 %, [N/A], [N/A], 43
2026/02/05 11:13:29.958, NVIDIA Thor, 97 %, [N/A], [N/A], 45
2026/02/05 11:13:30.961, NVIDIA Thor, 23 %, [N/A], [N/A], 43
2026/02/05 11:13:31.962, NVIDIA Thor, 7 %, [N/A], [N/A], 43
2026/02/05 11:13:32.964, NVIDIA Thor, 98 %, [N/A], [N/A], 45
2026/02/05 11:13:33.967, NVIDIA Thor, 11 %, [N/A], [N/A], 43
2026/02/05 11:13:34.969, NVIDIA Thor, 98 %, [N/A], [N/A], 45
2026/02/05 11:13:35.975, NVIDIA Thor, 8 %, [N/A], [N/A], 43
2026/02/05 11:13:36.978, NVIDIA Thor, 91 %, [N/A], [N/A], 44
2026/02/05 11:13:37.982, NVIDIA Thor, 61 %, [N/A], [N/A], 44
2026/02/05 11:13:38.984, NVIDIA Thor, 8 %, [N/A], [N/A], 43
2026/02/05 11:13:39.985, NVIDIA Thor, 1 %, [N/A], [N/A], 43
2026/02/05 11:13:40.987, NVIDIA Thor, 5 %, [N/A], [N/A], 43
2026/02/05 11:13:41.989, NVIDIA Thor, 80 %, [N/A], [N/A], 44
2026/02/05 11:13:42.991, NVIDIA Thor, 98 %, [N/A], [N/A], 45
2026/02/05 11:13:43.998, NVIDIA Thor, 97 %, [N/A], [N/A], 45
2026/02/05 11:13:45.000, NVIDIA Thor, 1 %, [N/A], [N/A], 43
2026/02/05 11:13:46.002, NVIDIA Thor, 1 %, [N/A], [N/A], 43
2026/02/05 11:13:47.004, NVIDIA Thor, 98 %, [N/A], [N/A], 45
2026/02/05 11:13:48.006, NVIDIA Thor, 5 %, [N/A], [N/A], 43
2026/02/05 11:13:49.007, NVIDIA Thor, 98 %, [N/A], [N/A], 45
2026/02/05 11:13:50.011, NVIDIA Thor, 7 %, [N/A], [N/A], 44
2026/02/05 11:13:51.012, NVIDIA Thor, 2 %, [N/A], [N/A], 43
2026/02/05 11:13:52.014, NVIDIA Thor, 97 %, [N/A], [N/A], 45
2026/02/05 11:13:53.020, NVIDIA Thor, 98 %, [N/A], [N/A], 45
2026/02/05 11:13:54.024, NVIDIA Thor, 98 %, [N/A], [N/A], 45
2026/02/05 11:13:55.029, NVIDIA Thor, 97 %, [N/A], [N/A], 45
2026/02/05 11:13:56.031, NVIDIA Thor, 54 %, [N/A], [N/A], 45
2026/02/05 11:13:57.034, NVIDIA Thor, 8 %, [N/A], [N/A], 44
2026/02/05 11:13:58.036, NVIDIA Thor, 2 %, [N/A], [N/A], 44
2026/02/05 11:13:59.038, NVIDIA Thor, 0 %, [N/A], [N/A], 43
2026/02/05 11:14:00.040, NVIDIA Thor, 98 %, [N/A], [N/A], 45
2026/02/05 11:14:01.043, NVIDIA Thor, 0 %, [N/A], [N/A], 44
2026/02/05 11:14:02.045, NVIDIA Thor, 98 %, [N/A], [N/A], 45
2026/02/05 11:14:03.048, NVIDIA Thor, 1 %, [N/A], [N/A], 44
2026/02/05 11:14:04.049, NVIDIA Thor, 0 %, [N/A], [N/A], 44
2026/02/05 11:14:05.051, NVIDIA Thor, 3 %, [N/A], [N/A], 44
2026/02/05 11:14:06.054, NVIDIA Thor, 7 %, [N/A], [N/A], 44
2026/02/05 11:14:07.056, NVIDIA Thor, 1 %, [N/A], [N/A], 44
2026/02/05 11:14:08.058, NVIDIA Thor, 93 %, [N/A], [N/A], 45
2026/02/05 11:14:09.064, NVIDIA Thor, 97 %, [N/A], [N/A], 46
2026/02/05 11:14:10.068, NVIDIA Thor, 0 %, [N/A], [N/A], 43
2026/02/05 11:14:11.070, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:14:12.075, NVIDIA Thor, 3 %, [N/A], [N/A], 44
2026/02/05 11:14:13.077, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:14:14.079, NVIDIA Thor, 1 %, [N/A], [N/A], 44
2026/02/05 11:14:15.080, NVIDIA Thor, 1 %, [N/A], [N/A], 44
2026/02/05 11:14:16.082, NVIDIA Thor, 1 %, [N/A], [N/A], 44
2026/02/05 11:14:17.084, NVIDIA Thor, 2 %, [N/A], [N/A], 44
2026/02/05 11:14:18.085, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:14:19.090, NVIDIA Thor, 2 %, [N/A], [N/A], 44
2026/02/05 11:14:20.092, NVIDIA Thor, 0 %, [N/A], [N/A], 44
2026/02/05 11:14:21.094, NVIDIA Thor, 96 %, [N/A], [N/A], 45
2026/02/05 11:14:22.098, NVIDIA Thor, 97 %, [N/A], [N/A], 46
2026/02/05 11:14:23.101, NVIDIA Thor, 14 %, [N/A], [N/A], 45
2026/02/05 11:14:24.102, NVIDIA Thor, 11 %, [N/A], [N/A], 44
2026/02/05 11:14:25.104, NVIDIA Thor, 0 %, [N/A], [N/A], 44
2026/02/05 11:14:26.106, NVIDIA Thor, 97 %, [N/A], [N/A], 46
2026/02/05 11:14:27.108, NVIDIA Thor, 11 %, [N/A], [N/A], 44
2026/02/05 11:14:28.110, NVIDIA Thor, 0 %, [N/A], [N/A], 44
2026/02/05 11:14:29.112, NVIDIA Thor, 97 %, [N/A], [N/A], 46
2026/02/05 11:14:30.119, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:14:31.122, NVIDIA Thor, 5 %, [N/A], [N/A], 45
2026/02/05 11:14:32.123, NVIDIA Thor, 1 %, [N/A], [N/A], 45
2026/02/05 11:14:33.126, NVIDIA Thor, 0 %, [N/A], [N/A], 44
2026/02/05 11:14:34.127, NVIDIA Thor, 97 %, [N/A], [N/A], 46
2026/02/05 11:14:35.135, NVIDIA Thor, 75 %, [N/A], [N/A], 46
2026/02/05 11:14:36.137, NVIDIA Thor, 1 %, [N/A], [N/A], 44
2026/02/05 11:14:37.138, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:14:38.144, NVIDIA Thor, 5 %, [N/A], [N/A], 45
2026/02/05 11:14:39.146, NVIDIA Thor, 94 %, [N/A], [N/A], 46
2026/02/05 11:14:40.150, NVIDIA Thor, 1 %, [N/A], [N/A], 44
2026/02/05 11:14:41.152, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:14:42.155, NVIDIA Thor, 3 %, [N/A], [N/A], 45
2026/02/05 11:14:43.157, NVIDIA Thor, 1 %, [N/A], [N/A], 45
2026/02/05 11:14:44.159, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:14:45.163, NVIDIA Thor, 8 %, [N/A], [N/A], 45
2026/02/05 11:14:46.165, NVIDIA Thor, 9 %, [N/A], [N/A], 45
2026/02/05 11:14:47.167, NVIDIA Thor, 0 %, [N/A], [N/A], 45
2026/02/05 11:14:48.170, NVIDIA Thor, 97 %, [N/A], [N/A], 46
2026/02/05 11:14:49.173, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:14:50.181, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:14:51.183, NVIDIA Thor, 1 %, [N/A], [N/A], 45
2026/02/05 11:14:52.184, NVIDIA Thor, 1 %, [N/A], [N/A], 45
2026/02/05 11:14:53.186, NVIDIA Thor, 5 %, [N/A], [N/A], 45
2026/02/05 11:14:54.189, NVIDIA Thor, 1 %, [N/A], [N/A], 45
2026/02/05 11:14:55.190, NVIDIA Thor, 2 %, [N/A], [N/A], 44
2026/02/05 11:14:56.192, NVIDIA Thor, 54 %, [N/A], [N/A], 45
2026/02/05 11:14:57.194, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:14:58.198, NVIDIA Thor, 2 %, [N/A], [N/A], 45
2026/02/05 11:14:59.199, NVIDIA Thor, 2 %, [N/A], [N/A], 45
2026/02/05 11:15:00.202, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:15:01.204, NVIDIA Thor, 7 %, [N/A], [N/A], 45
2026/02/05 11:15:02.205, NVIDIA Thor, 0 %, [N/A], [N/A], 45
2026/02/05 11:15:03.206, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:15:04.209, NVIDIA Thor, 6 %, [N/A], [N/A], 45
2026/02/05 11:15:05.210, NVIDIA Thor, 26 %, [N/A], [N/A], 45
2026/02/05 11:15:06.215, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:15:07.219, NVIDIA Thor, 11 %, [N/A], [N/A], 46
2026/02/05 11:15:08.220, NVIDIA Thor, 0 %, [N/A], [N/A], 45
2026/02/05 11:15:09.222, NVIDIA Thor, 25 %, [N/A], [N/A], 45
2026/02/05 11:15:10.224, NVIDIA Thor, 13 %, [N/A], [N/A], 44
2026/02/05 11:15:11.225, NVIDIA Thor, 2 %, [N/A], [N/A], 45
2026/02/05 11:15:12.226, NVIDIA Thor, 0 %, [N/A], [N/A], 45
2026/02/05 11:15:13.228, NVIDIA Thor, 64 %, [N/A], [N/A], 45
2026/02/05 11:15:14.232, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:15:15.240, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:15:16.244, NVIDIA Thor, 98 %, [N/A], [N/A], 46
2026/02/05 11:15:17.247, NVIDIA Thor, 7 %, [N/A], [N/A], 45
2026/02/05 11:15:18.248, NVIDIA Thor, 8 %, [N/A], [N/A], 45
2026/02/05 11:15:19.251, NVIDIA Thor, 64 %, [N/A], [N/A], 45
2026/02/05 11:15:20.256, NVIDIA Thor, 63 %, [N/A], [N/A], 46
2026/02/05 11:15:21.260, NVIDIA Thor, 82 %, [N/A], [N/A], 46
2026/02/05 11:15:22.262, NVIDIA Thor, 97 %, [N/A], [N/A], 46
2026/02/05 11:15:23.269, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:15:24.274, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:15:25.277, NVIDIA Thor, 8 %, [N/A], [N/A], 45
2026/02/05 11:15:26.278, NVIDIA Thor, 8 %, [N/A], [N/A], 46
2026/02/05 11:15:27.281, NVIDIA Thor, 1 %, [N/A], [N/A], 45
2026/02/05 11:15:28.282, NVIDIA Thor, 0 %, [N/A], [N/A], 45
2026/02/05 11:15:29.284, NVIDIA Thor, 95 %, [N/A], [N/A], 46
2026/02/05 11:15:30.290, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:15:31.293, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:15:32.294, NVIDIA Thor, 3 %, [N/A], [N/A], 46
2026/02/05 11:15:33.297, NVIDIA Thor, 9 %, [N/A], [N/A], 46
2026/02/05 11:15:34.298, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:15:35.301, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:15:36.304, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:15:37.308, NVIDIA Thor, 97 %, [N/A], [N/A], 46
2026/02/05 11:15:38.312, NVIDIA Thor, 0 %, [N/A], [N/A], 45
2026/02/05 11:15:39.313, NVIDIA Thor, 3 %, [N/A], [N/A], 45
2026/02/05 11:15:40.315, NVIDIA Thor, 1 %, [N/A], [N/A], 45
2026/02/05 11:15:41.317, NVIDIA Thor, 1 %, [N/A], [N/A], 45
2026/02/05 11:15:42.318, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:15:43.321, NVIDIA Thor, 74 %, [N/A], [N/A], 47
2026/02/05 11:15:44.323, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 11:15:45.325, NVIDIA Thor, 4 %, [N/A], [N/A], 45
2026/02/05 11:15:46.326, NVIDIA Thor, 54 %, [N/A], [N/A], 46
2026/02/05 11:15:47.333, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:15:48.338, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:15:49.343, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:15:50.347, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 11:15:51.348, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:15:52.350, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:15:53.356, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:15:54.358, NVIDIA Thor, 11 %, [N/A], [N/A], 46
2026/02/05 11:15:55.362, NVIDIA Thor, 3 %, [N/A], [N/A], 45
2026/02/05 11:15:56.363, NVIDIA Thor, 0 %, [N/A], [N/A], 45
2026/02/05 11:15:57.365, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:15:58.369, NVIDIA Thor, 4 %, [N/A], [N/A], 46
2026/02/05 11:15:59.370, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 11:16:00.375, NVIDIA Thor, 57 %, [N/A], [N/A], 46
2026/02/05 11:16:01.379, NVIDIA Thor, 0 %, [N/A], [N/A], 45
2026/02/05 11:16:02.380, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:16:03.384, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:16:04.386, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 11:16:05.387, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:16:06.392, NVIDIA Thor, 42 %, [N/A], [N/A], 47
2026/02/05 11:16:07.393, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 11:16:08.395, NVIDIA Thor, 4 %, [N/A], [N/A], 46
2026/02/05 11:16:09.397, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 11:16:10.398, NVIDIA Thor, 11 %, [N/A], [N/A], 46
2026/02/05 11:16:11.401, NVIDIA Thor, 4 %, [N/A], [N/A], 45
2026/02/05 11:16:12.402, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:16:13.406, NVIDIA Thor, 9 %, [N/A], [N/A], 47
2026/02/05 11:16:14.408, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 11:16:15.419, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:16:16.425, NVIDIA Thor, 33 %, [N/A], [N/A], 47
2026/02/05 11:16:17.426, NVIDIA Thor, 8 %, [N/A], [N/A], 46
2026/02/05 11:16:18.428, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 11:16:19.430, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 11:16:20.432, NVIDIA Thor, 76 %, [N/A], [N/A], 47
2026/02/05 11:16:21.434, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 11:16:22.436, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:16:23.439, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:16:24.442, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:16:25.445, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 11:16:26.446, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:16:27.450, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:16:28.452, NVIDIA Thor, 74 %, [N/A], [N/A], 46
2026/02/05 11:16:29.454, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 11:16:30.456, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:16:31.462, NVIDIA Thor, 97 %, [N/A], [N/A], 47
2026/02/05 11:16:32.465, NVIDIA Thor, 8 %, [N/A], [N/A], 46
2026/02/05 11:16:33.466, NVIDIA Thor, 96 %, [N/A], [N/A], 47
2026/02/05 11:16:34.469, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:16:35.471, NVIDIA Thor, 10 %, [N/A], [N/A], 46
2026/02/05 11:16:36.473, NVIDIA Thor, 62 %, [N/A], [N/A], 47
2026/02/05 11:16:37.478, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 11:16:38.480, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:16:39.482, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 11:16:40.484, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 11:16:41.485, NVIDIA Thor, 21 %, [N/A], [N/A], 46
2026/02/05 11:16:42.487, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:16:43.488, NVIDIA Thor, 96 %, [N/A], [N/A], 47
2026/02/05 11:16:44.494, NVIDIA Thor, 98 %, [N/A], [N/A], 47
2026/02/05 11:16:45.496, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:16:46.498, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:16:47.502, NVIDIA Thor, 4 %, [N/A], [N/A], 47
2026/02/05 11:16:48.504, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:16:49.506, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:16:50.509, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:16:51.510, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:16:52.512, NVIDIA Thor, 2 %, [N/A], [N/A], 46
2026/02/05 11:16:53.514, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:16:54.519, NVIDIA Thor, 37 %, [N/A], [N/A], 48
2026/02/05 11:16:55.521, NVIDIA Thor, 30 %, [N/A], [N/A], 46
2026/02/05 11:16:56.522, NVIDIA Thor, 3 %, [N/A], [N/A], 46
2026/02/05 11:16:57.524, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:16:58.527, NVIDIA Thor, 4 %, [N/A], [N/A], 47
2026/02/05 11:16:59.528, NVIDIA Thor, 87 %, [N/A], [N/A], 47
2026/02/05 11:17:00.530, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:17:01.533, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:17:02.535, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:17:03.537, NVIDIA Thor, 11 %, [N/A], [N/A], 47
2026/02/05 11:17:04.539, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 11:17:05.541, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:17:06.545, NVIDIA Thor, 9 %, [N/A], [N/A], 47
2026/02/05 11:17:07.547, NVIDIA Thor, 96 %, [N/A], [N/A], 48
2026/02/05 11:17:08.553, NVIDIA Thor, 77 %, [N/A], [N/A], 48
2026/02/05 11:17:09.555, NVIDIA Thor, 32 %, [N/A], [N/A], 46
2026/02/05 11:17:10.557, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 11:17:11.558, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:17:12.561, NVIDIA Thor, 1 %, [N/A], [N/A], 47
2026/02/05 11:17:13.562, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:17:14.565, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 11:17:15.567, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 11:17:16.569, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 11:17:17.571, NVIDIA Thor, 67 %, [N/A], [N/A], 47
2026/02/05 11:17:18.574, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:17:19.577, NVIDIA Thor, 5 %, [N/A], [N/A], 47
2026/02/05 11:17:20.578, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 11:17:21.580, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 11:17:22.585, NVIDIA Thor, 37 %, [N/A], [N/A], 48
2026/02/05 11:17:23.586, NVIDIA Thor, 25 %, [N/A], [N/A], 47
2026/02/05 11:17:24.588, NVIDIA Thor, 21 %, [N/A], [N/A], 46
2026/02/05 11:17:25.590, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:17:26.593, NVIDIA Thor, 5 %, [N/A], [N/A], 47
2026/02/05 11:17:27.595, NVIDIA Thor, 0 %, [N/A], [N/A], 47
2026/02/05 11:17:28.597, NVIDIA Thor, 1 %, [N/A], [N/A], 46
2026/02/05 11:17:29.599, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 11:17:30.602, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 11:17:31.607, NVIDIA Thor, 4 %, [N/A], [N/A], 47
2026/02/05 11:17:32.609, NVIDIA Thor, 92 %, [N/A], [N/A], 48
2026/02/05 11:17:33.613, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:17:34.615, NVIDIA Thor, 2 %, [N/A], [N/A], 47
2026/02/05 11:17:35.616, NVIDIA Thor, 86 %, [N/A], [N/A], 47
2026/02/05 11:17:36.618, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:17:37.624, NVIDIA Thor, 97 %, [N/A], [N/A], 48
2026/02/05 11:17:38.626, NVIDIA Thor, 0 %, [N/A], [N/A], 46
2026/02/05 11:17:39.628, NVIDIA Thor, 6 %, [N/A], [N/A], 47
2026/02/05 11:17:40.629, NVIDIA Thor, 71 %, [N/A], [N/A], 47
2026/02/05 11:17:41.633, NVIDIA Thor, 98 %, [N/A], [N/A], 48
2026/02/05 11:17:42.636, NVIDIA Thor, 98 %, [N/A], [N/A], 48
