timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/02/05 10:58:51.243, NVIDIA Thor, 85 %, [N/A], [N/A], 53
2026/02/05 10:58:52.247, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:58:53.250, NVIDIA Thor, 98 %, [N/A], [N/A], 54
2026/02/05 10:58:54.254, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:58:55.258, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:58:56.260, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 10:58:57.261, NVIDIA Thor, 98 %, [N/A], [N/A], 54
2026/02/05 10:58:58.264, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 10:58:59.266, NVIDIA Thor, 18 %, [N/A], [N/A], 52
2026/02/05 10:59:00.267, NVIDIA Thor, 18 %, [N/A], [N/A], 51
2026/02/05 10:59:01.268, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 10:59:02.270, NVIDIA Thor, 55 %, [N/A], [N/A], 52
2026/02/05 10:59:03.275, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:04.281, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:05.285, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:06.287, NVIDIA Thor, 2 %, [N/A], [N/A], 52
2026/02/05 10:59:07.288, NVIDIA Thor, 95 %, [N/A], [N/A], 53
2026/02/05 10:59:08.295, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:09.298, NVIDIA Thor, 3 %, [N/A], [N/A], 52
2026/02/05 10:59:10.301, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:59:11.303, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 10:59:12.305, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:13.312, NVIDIA Thor, 7 %, [N/A], [N/A], 53
2026/02/05 10:59:14.314, NVIDIA Thor, 19 %, [N/A], [N/A], 52
2026/02/05 10:59:15.319, NVIDIA Thor, 8 %, [N/A], [N/A], 52
2026/02/05 10:59:16.321, NVIDIA Thor, 98 %, [N/A], [N/A], 54
2026/02/05 10:59:17.325, NVIDIA Thor, 0 %, [N/A], [N/A], 52
2026/02/05 10:59:18.326, NVIDIA Thor, 0 %, [N/A], [N/A], 52
2026/02/05 10:59:19.328, NVIDIA Thor, 98 %, [N/A], [N/A], 54
2026/02/05 10:59:20.332, NVIDIA Thor, 11 %, [N/A], [N/A], 53
2026/02/05 10:59:21.334, NVIDIA Thor, 9 %, [N/A], [N/A], 52
2026/02/05 10:59:22.335, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:23.339, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:59:24.341, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 10:59:25.343, NVIDIA Thor, 3 %, [N/A], [N/A], 52
2026/02/05 10:59:26.344, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:59:27.350, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:59:28.352, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 10:59:29.353, NVIDIA Thor, 2 %, [N/A], [N/A], 52
2026/02/05 10:59:30.355, NVIDIA Thor, 97 %, [N/A], [N/A], 54
2026/02/05 10:59:31.360, NVIDIA Thor, 6 %, [N/A], [N/A], 53
2026/02/05 10:59:32.362, NVIDIA Thor, 0 %, [N/A], [N/A], 52
2026/02/05 10:59:33.363, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:34.369, NVIDIA Thor, 18 %, [N/A], [N/A], 53
2026/02/05 10:59:35.370, NVIDIA Thor, 3 %, [N/A], [N/A], 52
2026/02/05 10:59:36.372, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 10:59:37.374, NVIDIA Thor, 2 %, [N/A], [N/A], 52
2026/02/05 10:59:38.376, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:39.378, NVIDIA Thor, 3 %, [N/A], [N/A], 52
2026/02/05 10:59:40.380, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:41.383, NVIDIA Thor, 3 %, [N/A], [N/A], 52
2026/02/05 10:59:42.388, NVIDIA Thor, 0 %, [N/A], [N/A], 52
2026/02/05 10:59:43.390, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 10:59:44.391, NVIDIA Thor, 49 %, [N/A], [N/A], 52
2026/02/05 10:59:45.395, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:59:46.401, NVIDIA Thor, 20 %, [N/A], [N/A], 53
2026/02/05 10:59:47.403, NVIDIA Thor, 0 %, [N/A], [N/A], 52
2026/02/05 10:59:48.405, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 10:59:49.407, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 10:59:50.408, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:51.413, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:59:52.418, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:59:53.424, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 10:59:54.426, NVIDIA Thor, 16 %, [N/A], [N/A], 53
2026/02/05 10:59:55.428, NVIDIA Thor, 6 %, [N/A], [N/A], 52
2026/02/05 10:59:56.429, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:57.436, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 10:59:58.438, NVIDIA Thor, 5 %, [N/A], [N/A], 51
2026/02/05 10:59:59.440, NVIDIA Thor, 12 %, [N/A], [N/A], 53
2026/02/05 11:00:00.441, NVIDIA Thor, 6 %, [N/A], [N/A], 52
2026/02/05 11:00:01.442, NVIDIA Thor, 89 %, [N/A], [N/A], 52
2026/02/05 11:00:02.445, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:03.447, NVIDIA Thor, 3 %, [N/A], [N/A], 52
2026/02/05 11:00:04.449, NVIDIA Thor, 2 %, [N/A], [N/A], 52
2026/02/05 11:00:05.450, NVIDIA Thor, 94 %, [N/A], [N/A], 53
2026/02/05 11:00:06.454, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:07.457, NVIDIA Thor, 4 %, [N/A], [N/A], 52
2026/02/05 11:00:08.459, NVIDIA Thor, 83 %, [N/A], [N/A], 52
2026/02/05 11:00:09.462, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:10.464, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 11:00:11.466, NVIDIA Thor, 87 %, [N/A], [N/A], 52
2026/02/05 11:00:12.470, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:00:13.472, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:14.474, NVIDIA Thor, 3 %, [N/A], [N/A], 52
2026/02/05 11:00:15.475, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:00:16.477, NVIDIA Thor, 93 %, [N/A], [N/A], 52
2026/02/05 11:00:17.484, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:18.487, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:19.490, NVIDIA Thor, 4 %, [N/A], [N/A], 52
2026/02/05 11:00:20.492, NVIDIA Thor, 3 %, [N/A], [N/A], 52
2026/02/05 11:00:21.494, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:00:22.496, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:23.499, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:00:24.502, NVIDIA Thor, 0 %, [N/A], [N/A], 52
2026/02/05 11:00:25.505, NVIDIA Thor, 0 %, [N/A], [N/A], 52
2026/02/05 11:00:26.506, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:27.509, NVIDIA Thor, 6 %, [N/A], [N/A], 51
2026/02/05 11:00:28.510, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:00:29.511, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:00:30.515, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 11:00:31.517, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:00:32.520, NVIDIA Thor, 5 %, [N/A], [N/A], 52
2026/02/05 11:00:33.521, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 11:00:34.523, NVIDIA Thor, 96 %, [N/A], [N/A], 52
2026/02/05 11:00:35.526, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:36.529, NVIDIA Thor, 0 %, [N/A], [N/A], 52
2026/02/05 11:00:37.531, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:00:38.532, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:39.535, NVIDIA Thor, 2 %, [N/A], [N/A], 52
2026/02/05 11:00:40.538, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:00:41.544, NVIDIA Thor, 2 %, [N/A], [N/A], 52
2026/02/05 11:00:42.546, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:00:43.548, NVIDIA Thor, 93 %, [N/A], [N/A], 52
2026/02/05 11:00:44.551, NVIDIA Thor, 6 %, [N/A], [N/A], 52
2026/02/05 11:00:45.552, NVIDIA Thor, 8 %, [N/A], [N/A], 51
2026/02/05 11:00:46.554, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:00:47.555, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:00:48.559, NVIDIA Thor, 46 %, [N/A], [N/A], 53
2026/02/05 11:00:49.560, NVIDIA Thor, 10 %, [N/A], [N/A], 52
2026/02/05 11:00:50.562, NVIDIA Thor, 72 %, [N/A], [N/A], 52
2026/02/05 11:00:51.566, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:00:52.570, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 11:00:53.571, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:00:54.573, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:00:55.577, NVIDIA Thor, 6 %, [N/A], [N/A], 52
2026/02/05 11:00:56.579, NVIDIA Thor, 15 %, [N/A], [N/A], 51
2026/02/05 11:00:57.585, NVIDIA Thor, 71 %, [N/A], [N/A], 52
2026/02/05 11:00:58.587, NVIDIA Thor, 53 %, [N/A], [N/A], 53
2026/02/05 11:00:59.589, NVIDIA Thor, 7 %, [N/A], [N/A], 51
2026/02/05 11:01:00.591, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:01:01.593, NVIDIA Thor, 63 %, [N/A], [N/A], 52
2026/02/05 11:01:02.597, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:01:03.599, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:01:04.602, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:01:05.605, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:01:06.607, NVIDIA Thor, 2 %, [N/A], [N/A], 52
2026/02/05 11:01:07.610, NVIDIA Thor, 4 %, [N/A], [N/A], 52
2026/02/05 11:01:08.612, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:01:09.617, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:01:10.619, NVIDIA Thor, 5 %, [N/A], [N/A], 52
2026/02/05 11:01:11.621, NVIDIA Thor, 27 %, [N/A], [N/A], 51
2026/02/05 11:01:12.623, NVIDIA Thor, 7 %, [N/A], [N/A], 51
2026/02/05 11:01:13.624, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:01:14.626, NVIDIA Thor, 77 %, [N/A], [N/A], 52
2026/02/05 11:01:15.630, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:01:16.632, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 11:01:17.634, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:01:18.637, NVIDIA Thor, 80 %, [N/A], [N/A], 52
2026/02/05 11:01:19.642, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:01:20.644, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 11:01:21.646, NVIDIA Thor, 32 %, [N/A], [N/A], 52
2026/02/05 11:01:22.651, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:01:23.655, NVIDIA Thor, 1 %, [N/A], [N/A], 52
2026/02/05 11:01:24.657, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:01:25.663, NVIDIA Thor, 4 %, [N/A], [N/A], 52
2026/02/05 11:01:26.665, NVIDIA Thor, 35 %, [N/A], [N/A], 51
2026/02/05 11:01:27.667, NVIDIA Thor, 70 %, [N/A], [N/A], 52
2026/02/05 11:01:28.669, NVIDIA Thor, 9 %, [N/A], [N/A], 52
2026/02/05 11:01:29.680, NVIDIA Thor, 96 %, [N/A], [N/A], 52
2026/02/05 11:01:30.688, NVIDIA Thor, 12 %, [N/A], [N/A], 52
2026/02/05 11:01:31.690, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:01:32.694, NVIDIA Thor, 5 %, [N/A], [N/A], 52
2026/02/05 11:01:33.696, NVIDIA Thor, 92 %, [N/A], [N/A], 52
2026/02/05 11:01:34.698, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:01:35.702, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:01:36.703, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:01:37.705, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:01:38.709, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:01:39.711, NVIDIA Thor, 7 %, [N/A], [N/A], 52
2026/02/05 11:01:40.713, NVIDIA Thor, 25 %, [N/A], [N/A], 51
2026/02/05 11:01:41.715, NVIDIA Thor, 4 %, [N/A], [N/A], 52
2026/02/05 11:01:42.718, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:01:43.723, NVIDIA Thor, 8 %, [N/A], [N/A], 52
2026/02/05 11:01:44.726, NVIDIA Thor, 94 %, [N/A], [N/A], 52
2026/02/05 11:01:45.730, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:01:46.731, NVIDIA Thor, 3 %, [N/A], [N/A], 51
2026/02/05 11:01:47.733, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:01:48.737, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:01:49.739, NVIDIA Thor, 4 %, [N/A], [N/A], 52
2026/02/05 11:01:50.741, NVIDIA Thor, 7 %, [N/A], [N/A], 52
2026/02/05 11:01:51.742, NVIDIA Thor, 6 %, [N/A], [N/A], 52
2026/02/05 11:01:52.745, NVIDIA Thor, 74 %, [N/A], [N/A], 52
2026/02/05 11:01:53.747, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:01:54.750, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:01:55.751, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:01:56.752, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:01:57.758, NVIDIA Thor, 3 %, [N/A], [N/A], 51
2026/02/05 11:01:58.761, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 11:01:59.763, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 11:02:00.770, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 11:02:01.773, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 11:02:02.776, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 11:02:03.777, NVIDIA Thor, 11 %, [N/A], [N/A], 51
2026/02/05 11:02:04.779, NVIDIA Thor, 3 %, [N/A], [N/A], 51
