timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/02/05 08:54:54.111, NVIDIA Thor, 3 %, [N/A], [N/A], 37
2026/02/05 08:54:55.114, NVIDIA Thor, 1 %, [N/A], [N/A], 38
2026/02/05 08:54:56.115, NVIDIA Thor, 1 %, [N/A], [N/A], 38
2026/02/05 08:54:57.118, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:54:58.120, NVIDIA Thor, 1 %, [N/A], [N/A], 38
2026/02/05 08:54:59.121, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:00.123, NVIDIA Thor, 12 %, [N/A], [N/A], 38
2026/02/05 08:55:01.129, NVIDIA Thor, 1 %, [N/A], [N/A], 38
2026/02/05 08:55:02.131, NVIDIA Thor, 12 %, [N/A], [N/A], 38
2026/02/05 08:55:03.141, NVIDIA Thor, 69 %, [N/A], [N/A], 38
2026/02/05 08:55:04.144, NVIDIA Thor, 20 %, [N/A], [N/A], 38
2026/02/05 08:55:05.146, NVIDIA Thor, 27 %, [N/A], [N/A], 38
2026/02/05 08:55:06.147, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:07.150, NVIDIA Thor, 16 %, [N/A], [N/A], 38
2026/02/05 08:55:08.151, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:09.152, NVIDIA Thor, 1 %, [N/A], [N/A], 38
2026/02/05 08:55:10.154, NVIDIA Thor, 66 %, [N/A], [N/A], 40
2026/02/05 08:55:11.156, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:12.158, NVIDIA Thor, 97 %, [N/A], [N/A], 39
2026/02/05 08:55:13.160, NVIDIA Thor, 6 %, [N/A], [N/A], 38
2026/02/05 08:55:14.161, NVIDIA Thor, 36 %, [N/A], [N/A], 38
2026/02/05 08:55:15.163, NVIDIA Thor, 20 %, [N/A], [N/A], 38
2026/02/05 08:55:16.164, NVIDIA Thor, 26 %, [N/A], [N/A], 38
2026/02/05 08:55:17.166, NVIDIA Thor, 26 %, [N/A], [N/A], 38
2026/02/05 08:55:18.167, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:19.169, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:20.171, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:21.173, NVIDIA Thor, 3 %, [N/A], [N/A], 38
2026/02/05 08:55:22.175, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:23.178, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:24.183, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:25.185, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:26.193, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:27.196, NVIDIA Thor, 3 %, [N/A], [N/A], 38
2026/02/05 08:55:28.198, NVIDIA Thor, 47 %, [N/A], [N/A], 38
2026/02/05 08:55:29.199, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:30.201, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:31.202, NVIDIA Thor, 7 %, [N/A], [N/A], 39
2026/02/05 08:55:32.213, NVIDIA Thor, 1 %, [N/A], [N/A], 38
2026/02/05 08:55:33.215, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:34.217, NVIDIA Thor, 50 %, [N/A], [N/A], 40
2026/02/05 08:55:35.220, NVIDIA Thor, 66 %, [N/A], [N/A], 39
2026/02/05 08:55:36.224, NVIDIA Thor, 13 %, [N/A], [N/A], 39
2026/02/05 08:55:37.232, NVIDIA Thor, 91 %, [N/A], [N/A], 39
2026/02/05 08:55:38.234, NVIDIA Thor, 5 %, [N/A], [N/A], 38
2026/02/05 08:55:39.236, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:40.237, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:41.239, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:55:42.241, NVIDIA Thor, 27 %, [N/A], [N/A], 39
2026/02/05 08:55:43.243, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:44.247, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:45.250, NVIDIA Thor, 34 %, [N/A], [N/A], 39
2026/02/05 08:55:46.254, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:47.256, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:48.257, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:49.258, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:50.261, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:51.262, NVIDIA Thor, 1 %, [N/A], [N/A], 39
2026/02/05 08:55:52.265, NVIDIA Thor, 12 %, [N/A], [N/A], 40
2026/02/05 08:55:53.268, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:54.269, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:55.271, NVIDIA Thor, 12 %, [N/A], [N/A], 40
2026/02/05 08:55:56.286, NVIDIA Thor, 98 %, [N/A], [N/A], 41
2026/02/05 08:55:57.289, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:55:58.290, NVIDIA Thor, 11 %, [N/A], [N/A], 40
2026/02/05 08:55:59.305, NVIDIA Thor, 97 %, [N/A], [N/A], 40
2026/02/05 08:56:00.307, NVIDIA Thor, 1 %, [N/A], [N/A], 39
2026/02/05 08:56:01.309, NVIDIA Thor, 13 %, [N/A], [N/A], 39
2026/02/05 08:56:02.321, NVIDIA Thor, 98 %, [N/A], [N/A], 40
2026/02/05 08:56:03.323, NVIDIA Thor, 1 %, [N/A], [N/A], 39
2026/02/05 08:56:04.325, NVIDIA Thor, 9 %, [N/A], [N/A], 39
2026/02/05 08:56:05.326, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:06.328, NVIDIA Thor, 84 %, [N/A], [N/A], 40
2026/02/05 08:56:07.330, NVIDIA Thor, 4 %, [N/A], [N/A], 39
2026/02/05 08:56:08.334, NVIDIA Thor, 1 %, [N/A], [N/A], 39
2026/02/05 08:56:09.336, NVIDIA Thor, 2 %, [N/A], [N/A], 39
2026/02/05 08:56:10.337, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:11.339, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:12.342, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:13.347, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:14.350, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:56:15.352, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:56:16.355, NVIDIA Thor, 0 %, [N/A], [N/A], 38
2026/02/05 08:56:17.358, NVIDIA Thor, 13 %, [N/A], [N/A], 39
2026/02/05 08:56:18.364, NVIDIA Thor, 98 %, [N/A], [N/A], 41
2026/02/05 08:56:19.366, NVIDIA Thor, 98 %, [N/A], [N/A], 40
2026/02/05 08:56:20.373, NVIDIA Thor, 72 %, [N/A], [N/A], 40
2026/02/05 08:56:21.376, NVIDIA Thor, 2 %, [N/A], [N/A], 39
2026/02/05 08:56:22.377, NVIDIA Thor, 13 %, [N/A], [N/A], 40
2026/02/05 08:56:23.387, NVIDIA Thor, 11 %, [N/A], [N/A], 40
2026/02/05 08:56:24.396, NVIDIA Thor, 12 %, [N/A], [N/A], 40
2026/02/05 08:56:25.402, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:26.403, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:27.404, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:28.406, NVIDIA Thor, 1 %, [N/A], [N/A], 39
2026/02/05 08:56:29.407, NVIDIA Thor, 17 %, [N/A], [N/A], 39
2026/02/05 08:56:30.410, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:31.414, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:32.415, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:33.417, NVIDIA Thor, 27 %, [N/A], [N/A], 40
2026/02/05 08:56:34.418, NVIDIA Thor, 0 %, [N/A], [N/A], 39
2026/02/05 08:56:35.420, NVIDIA Thor, 29 %, [N/A], [N/A], 40
2026/02/05 08:56:36.421, NVIDIA Thor, 24 %, [N/A], [N/A], 40
2026/02/05 08:56:37.422, NVIDIA Thor, 3 %, [N/A], [N/A], 39
2026/02/05 08:56:38.424, NVIDIA Thor, 5 %, [N/A], [N/A], 40
2026/02/05 08:56:39.426, NVIDIA Thor, 9 %, [N/A], [N/A], 40
2026/02/05 08:56:40.427, NVIDIA Thor, 13 %, [N/A], [N/A], 40
2026/02/05 08:56:41.445, NVIDIA Thor, 67 %, [N/A], [N/A], 41
2026/02/05 08:56:42.447, NVIDIA Thor, 98 %, [N/A], [N/A], 41
2026/02/05 08:56:43.450, NVIDIA Thor, 96 %, [N/A], [N/A], 41
2026/02/05 08:56:44.455, NVIDIA Thor, 1 %, [N/A], [N/A], 40
2026/02/05 08:56:45.456, NVIDIA Thor, 0 %, [N/A], [N/A], 40
2026/02/05 08:56:46.457, NVIDIA Thor, 11 %, [N/A], [N/A], 40
2026/02/05 08:56:47.465, NVIDIA Thor, 10 %, [N/A], [N/A], 40
2026/02/05 08:56:48.481, NVIDIA Thor, 1 %, [N/A], [N/A], 40
2026/02/05 08:56:49.482, NVIDIA Thor, 0 %, [N/A], [N/A], 40
2026/02/05 08:56:50.484, NVIDIA Thor, 0 %, [N/A], [N/A], 40
2026/02/05 08:56:51.486, NVIDIA Thor, 0 %, [N/A], [N/A], 40
2026/02/05 08:56:52.487, NVIDIA Thor, 27 %, [N/A], [N/A], 40
2026/02/05 08:56:53.488, NVIDIA Thor, 3 %, [N/A], [N/A], 40
2026/02/05 08:56:54.489, NVIDIA Thor, 0 %, [N/A], [N/A], 40
